Datetime,Tweet Id,Text,Username
2022-11-03 20:43:05+00:00,1588270561641259011,اصل نشانہ تو پاکستان ھے کپتان تو اکیلا صرف ہمارے لیے انکے راستے کی دیوار ہے ؟ا   بحیثیت پاکستانیوں کیا ہم زندہ قوم ہیں کہ ابھی بی ہجوم ہی ھہئ #امپوڑٹڈ_حکومت_نامنظور #خان_صاحب_ہماری_ریڈ_لائن https://t.co/FnvTMTVwbx,MianAamir22
2022-11-03 19:22:19+00:00,1588250238099521536,3310 ڈڈو چارجر سمیت پکڑے جانے پر بھی مجرم کو میڈیا کے سامنے اسطرح پیش نہیں کیا جاتا جسطرح کپتان پر حملہ آور کو حاضرکیا گیا ہے؟ اب بند کمروں کی سازشیں غیورعوام بند کمروں میںہی دفن کر دیںنگے حاجی صاحب مجرم کو مار تو نہیں دیا جاے  گا #امپوڑٹڈ_حکومت_نامنظور #خان_صاحب_ہماری_ریڈ_لائن https://t.co/3yP9Xw9TEK,MianAamir22
2022-11-03 15:45:08+00:00,1588195580639166464,"اس سے پہلے پٹواری اور جیالے یا بغض عمران خان رکھنے والے کوشش کر کے کوئی خالی جگہ ڈھونڈے؛ سوچا لانگ مارچ کے ابتدائی  مناظر ہی دیکھا دوں۔
#ArshadSharifLivesForever 

#امپوڑٹڈ_حکومت_نامنظور 
#وہ_کون_ہے 
#وہ_کون_تھا 
#پاکستان_کا_کرپٹ_نظام 
#غلامی_نامنظور 
#آذادی_لانگ_مارچ",AWAISMEHMOODFSD
2022-11-02 17:49:01+00:00,1587864369483976707,آج (گھکھڑ)گوجرانوالہ میں حاجی ارشاد احمد ڈوگر اور انکی ثیم کے ہمراہ اپنے کپتان کے  شانہ بشانہ #حقیقی_آزادی_لانگ_مارچ میں شرکت کی #امپوڑٹڈ_حکومت_نامنظور https://t.co/c9cmYpUFSC,MianAamir22
2022-11-02 15:29:40+00:00,1587829300417421313,"وہ لوگ جو پیسے وصول کرتے ہیں انہیں  اردو میں کیا کہا جاتا ہے ... آپ با خوبی جانتے ہیں 🙄🙄🙄
#امپوڑٹڈ_حکومت_نامنظور https://t.co/eomiz6a3r0",ShaziaAliQazi
2022-11-01 16:07:56+00:00,1587476541885542400,"افسوس ناک خبر
 
لانگ مارچ کے دوران شاہ محمود قریشی کا سر فلائی اوور سے ٹکرا گیا، زخمی حالت میں ہسپتال منتقل...!! #امپوڑٹڈ_حکومت_نامنظور  #ہم_چھین_کے_لینگے_آزادی  #حقیقی_آزادی_لانگ_مارچ",AyeshaSheikhjee
2022-11-01 11:56:57+00:00,1587413382394744832,بی بی پرچی سے رٹا لگا رہی ہے. اب پتہ نہیں کیا کچھ کہے گی #امپوڑٹڈ_حکومت_نامنظور  #ہم_چھین_کے_لینگے_آزادی https://t.co/V2FS8ms1Bu,AyeshaSheikhjee
2022-10-31 23:50:18+00:00,1587230512745168898,"یہ  ایک شر انگیز جھوٹا چور ہے اس کا کچا چٹھہ قوم کے سامنے آ چکا ہے ... ایک مفرور مجرم جو عمران خان سے اتنا ڈرتا ہے کے
اپنا بھائی کی حکومت ہونے کے باوجود پاکستان واپس آنے کا سوچ بھی نہیں سکتا  😂😂
#امپوڑٹڈ_حکومت_نامنظور
#نواز_شریف_نامنظور",ShaziaAliQazi
2022-10-31 11:37:08+00:00,1587046004460818434,"اب کوئـی 'منافق نکل آئـے -
تو - حیرت ہی نہیـــں ھـوتی •#امپوڑٹڈ_حکومت_نامنظور",AyeshaSheikhjee
2022-10-30 10:35:10+00:00,1586668023569580033,"ہمیں ایک ایسی پاکستانی حکومت 🇵🇰چاہتے ہے جو آزاد اور منصفانہ  ""انتخاب"" سے آئی ہو جسے اس کے اپنے لوگوں نے منتخب کیا ہے نہ کہ بین الاقوامی ""نیلامی"" سے آئی ہو ۔
پاکستان زندہ باد 🇵🇰🇵🇰
#امپوڑٹڈ_حکومت_نامنظور
#فیصلہ_عوام_کرے_گی",ShaziaAliQazi
2022-10-30 05:44:20+00:00,1586594831849213952,"مارکیٹ میں نیا لطیفہ آیا شہباز شریف کہتے ہیں میں نے عمران خان کے ساتھ بیٹھنے سے انکار کر دیا تھماری اوقات ہے عمران خان کے ساتھ بیٹھنے کا اپنے شکل کو دیکھا ہے
 لاخ دی لعنت تیرے شکل پے
#امپوڑٹڈ_حکومت_نامنظور",ArBuneri
2022-10-29 17:39:50+00:00,1586412508889219072,"رنگ لے گا خان کا مارچ 
#امپوڑٹڈ_حکومت_نامنظور",imrankh99582480
2022-10-29 17:34:52+00:00,1586411258525278208,"عمران اگلی نسل کے لیے گڑھے کھود رہا ہے ... جی واقعی ...  لیکن صرف کرپٹ سیاستدانوں کی نسل کے لیے جو اقتدار سنبھالنے کے لیے بے چین ہے 😂😂😂
  کان کھول کر سنو ... پوری قوم اس کے پیچھے ہے 
پاکستان زندہ باد 🇵🇰🇵🇰🇵🇰
#امپوڑٹڈ_حکومت_نامنظور
#حقیقی_آزادی_لانگ_مارچ
#راناکی_کانپیں_ٹانگ_گئی https://t.co/AtBtnqdjI1",ShaziaAliQazi
2022-10-29 13:40:36+00:00,1586352303396757508,"اس طرح آپ اپنے ملک کے مفاد کا تحفظ کرتے ہیں..مگر  یہ صرف محب وطن ہی سمجھ سکتے ہیں... شریف، زرداری وغیرہ جیسے مفاد پرست کرپٹ ٹولہ نہیں ... یہ کرپٹ پاکستان سے اپنی لوٹی ہوئی دولت بچانے کے لیے ان کے سامنے سر جھکا کر ہاتھ جوڑ کر کھڑے ہوتے 😀😀
#امپوڑٹڈ_حکومت_نامنظور https://t.co/DswfporMvE",ShaziaAliQazi
2022-10-29 08:35:53+00:00,1586275619746508800,"نالی کے کیڑے کو کیا پتا سمندر کیا ھوتا ھے
یہ نا شریف کے نالے کے قاتل کیڑے ھیں
#امپوڑٹڈ_حکومت_نامنظور https://t.co/DPRWb3QtyE",AbdulSattarUme6
2022-10-28 10:01:53+00:00,1585934870588669954,"ہوش کے ناخن لینے چاھیے اداروں کو

#غلطی_سدھارو_الیکشن_کراؤ 
#امپوڑٹڈ_حکومت_نامنظور
#امپورٹڈ_حکومت_نامنظور
 #MarchAgainstImportedGovt",hameed_farrukh
2022-10-27 16:19:07+00:00,1585667417505685505,"رو، رو اور رو ... ابھی شروع نہیں ہوا  اور آپ نے چیخنا شروع کر دیا ہے۔😂😂😂
#امپوڑٹڈ_حکومت_نامنظور",ShaziaAliQazi
2022-10-27 13:15:55+00:00,1585621315846914049,"@PTIofficial @Asad_Umar @Asad_Umar @ShireenMazari1 @SMQureshiPTI @fawadchaudhry @Hammad_Azhar
یو ہیروز! 🇵🇰🇵🇰... آج آپ سب  نے تابوت کو کیل لگا دی ...
عمران اور تمام پی ٹی آئی  کو مبارک ہو 🇵🇰🎈🎈🎊🎉🎉... پی ٹی آئی نے لانگ مارچ شروع کرنے سے پہلے ہی جیت لی ہے۔
#فیصلہ_عوام_کرے_گی
#امپوڑٹڈ_حکومت_نامنظور",ShaziaAliQazi
2022-10-27 13:13:51+00:00,1585620795652464640,"@Asad_Umar @ShireenMazari1 @SMQureshiPTI @fawadchaudhry @Hammad_Azhar 
 
یو ہیروز! 🇵🇰🇵🇰... آج آپ سب  نے تابوت کو کیل لگا دی ...
عمران اور تمام پی ٹی آئی  کو مبارک ہو 🇵🇰🎈🎈🎊🎉🎉... پی ٹی آئی نے لانگ مارچ شروع کرنے سے پہلے ہی جیت لی ہے۔
#فیصلہ_عوام_کرے_گی
#امپوڑٹڈ_حکومت_نامنظور",ShaziaAliQazi
2022-10-27 12:49:01+00:00,1585614545015521281,"@Asad_Umar 
اسد عمر.... یو ہیرو! 🇵🇰🇵🇰... آج آپ نے تابوت کو کیل لگا دی ...
عمران اور تمام پی ٹی آئی  کو مبارک ہو 🇵🇰🇵🇰🎈🎈🎊🎊🎉🎉🎉... پی ٹی آئی نے لانگ مارچ شروع کرنے سے پہلے ہی جیت لیا ہے۔
#فیصلہ_عوام_کرے_گی
#امپوڑٹڈ_حکومت_نامنظور",ShaziaAliQazi
2022-10-27 12:34:15+00:00,1585610827448696836,"جب آپ کے مخالفین اس بات پر متفق ہو  جائے  کہ آپ کا موقف ایک حقیقیت ہے ..... یہی آپ کی جیت ہوتی ہے  ☺️☺️☺️
#فیصلہ_عوام_کرے_گی
#امپوڑٹڈ_حکومت_نامنظور",ShaziaAliQazi
2022-10-27 12:31:34+00:00,1585610155114336256,"جب آپ کے مخالفین اس بات پر متفق ہو  جائے  کہ آپ کا موقف ایک حقیقیت ہے ..... یہی آپ کی جیت ہے  ☺️☺️☺️
#فیصلہ_عوام_کرے_گی
#امپوڑٹڈ_حکومت_نامنظور",ShaziaAliQazi
2022-10-27 12:31:12+00:00,1585610061052772359,"جب آپ کے مخالفین اس بات پر متفق ہو  جائے  کہ آپ کا موقف ایک حقیقیت ہے ..... یہی آپ کی جیت ہے  ☺️☺️☺️
#فیصلہ_عوام_کرے_گی
#امپوڑٹڈ_حکومت_نامنظور",ShaziaAliQazi
2022-10-27 12:14:43+00:00,1585605915021025281,"بالکل درست مشاہدہ... اس میں کوئی شک نہیں... یہ اور اس کا خاندان پاکستان کی بدترین نمائندگی ہے اس لیے چورں کو اقتدار سے ہمیشہ کے لیے ہٹا دیا جائے 
 
#فیصلہ_عوام_کرے_گی
#امپوڑٹڈ_حکومت_نامنظور https://t.co/h4eNTxLAwK",ShaziaAliQazi
2022-10-27 10:30:00+00:00,1585579559369449474,ہمیں تو بہت پہلے پتا چل چکا تھا کہ یہ ایک انتہائی غلیظ، ذلیل اور خبیث عورت ہے.#امپوڑٹڈ_حکومت_نامنظور,1Dinachak
2022-10-27 08:36:01+00:00,1585550874327261185,"ھر بکنے والی چیز کا ایک دام ھوتا ھے
#امپوڑٹڈ_حکومت_نامنظور https://t.co/r0V00VZTXC",AbdulSattarUme6
2022-10-26 17:11:28+00:00,1585318204183748608,"@hinaparvezbutt #آرہا_ہے_پاکستان
ڈر گئ #امپوڑٹڈ_حکومت_نامنظور",AbsolutlyNot133
2022-10-26 15:32:17+00:00,1585293244623048709,"گویا ارشد شریف (@arsched) کے لیے لکھا گیا ہے  ...

#شہید_ارشد_شریف
#قوم_کا_ہیرو_ارشد_شریف
#وہ_کون_تھا 
#فیصلہ_عوام_کرے_گی
#امپوڑٹڈ_حکومت_نامنظور

میرے قلم کا سفر رائیگاں نہ جائیگا۔ احمد فراز کا انقلابی انداز https://t.co/rgYKF8SCZP via @YouTube",ShaziaAliQazi
2022-10-26 09:47:22+00:00,1585206444764594177,"شکست نہ کھانے والا ارادہ 
پریشان نہ ہونے والا خیال 
اور ختم نہ ہونے والی جدوجہد 
کا نام ھے عمران خان .   
#امپوڑٹڈ_حکومت_نامنظور",wasifullah1173
2022-10-24 09:35:03+00:00,1584478570231234562,"خدا جانے یہ کس کا خونِ ناحق رنگ لایا ہے
ہر آنسو سرخ ہے جو بہہ رہا ہے شمع محفل کا #امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-24 09:34:42+00:00,1584478479831400448,"تُو تو بازارِ عداوت میں بھی کھوٹا نکلا
میرے دشمن، تُو مِری سوچ سے چھوٹا نکلا #امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-24 07:44:21+00:00,1584450708283150336,"ارشد شریف تم سوال ادھورا چھوڑ گئے 
وہ کون تھا ۔۔۔؟
۔ اناللہ وانا الیہ راجعون°
😭😭#امپوڑٹڈ_حکومت_نامنظور",1Dinachak
2022-10-24 04:39:40+00:00,1584404233297702912,@MianNawaz_MNS نواز صاحب بتانے کی ضرورت نہیں ہے پاکستانی عوام بخوبی جانتی ہے کہ کون کرپٹ اور چور ہیں #امپوڑٹڈ_حکومت_نامنظور,samimalik718
2022-10-23 15:37:05+00:00,1584207288478277632,"عَقُوبت ہائے فردا سے ڈراتا کیا ہے اے واعظ​
یہی دُنیا رفتہ رفتہ خود جہنّم ہوتی جاتی ہے #امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-23 12:50:32+00:00,1584165375784103936,"جب 'لوگ' فوجی امداد کی بھیک مانگتے ہیں .... جسکی کی ایک مثال پاکستان ہے۔  🫠🫠🫠🫠
#امپوڑٹڈ_حکومت_نامنظور https://t.co/1l6dNurKhu",ShaziaAliQazi
2022-10-22 13:32:31+00:00,1583813553642868736,حکومت کی چیف الیکشن کمشنر کی اہلیہ پر مہربانیاں جاری ۔ ۔۔باقی تسی خود سمجھدار او #امپوڑٹڈ_حکومت_نامنظور  #ہم_چھین_کے_لینگے_آزادی https://t.co/RiCG4Ug5er,AyeshaSheikhjee
2022-10-21 16:30:15+00:00,1583495892107395072,@CMShehbaz شریف چور - ڈاکو شہباز ۔ اسی لئے آج تک پکڑے نہی گۓ - لعنت #امپوڑٹڈ_حکومت_نامنظور,40ubaid
2022-10-21 09:55:05+00:00,1583396445528674306,"جب مقابلہ نہ کر سکے تو نا اہل قرار دے دیا۔
کرپٹ ہوتا تو یقین اب حکمران ہوتا۔
@ImranKhanPTI 
#امپوڑٹڈ_حکومت_نامنظور 
#عمران_خان_بچائےگا_پاکستان https://t.co/vnqTccYcIy",MaazSaeed1989
2022-10-21 05:50:32+00:00,1583334902618939392,"#امپوڑٹڈ_حکومت_نامنظور
ھماری جمہوریت https://t.co/I6kfozgmJC",AbdulSattarUme6
2022-10-19 15:05:34+00:00,1582749804450353152,"@TahirMughalPml2 گوبر  💩👇👇
کھیت میں ہو تو کھاد🤭چولے میں ہو تو ایندھن😂
اور دماغ میں ہو تو پکا پٹواری 😂

دوبارہ سناؤں کیا
🤭🤣

#امپوڑٹڈ_حکومت_نامنظور",ShahidAslamCho1
2022-10-17 09:51:14+00:00,1581945927467606016,"بدلتا ہے رنگ آسماں کیسے کیسے!

2018: پی ٹی آئی نے کوئی سیٹ خود نہیں جیتی سب اسٹیبلشمنٹ  نے دلوائی ہیں، لہذا عمران نیازی سلیکٹڈ ہے.
 
2022: پی ٹی آئی  نے 11 میں سے 8 سیٹیں جیت کر کوئی کارنامہ سرانجام نہیں دیا، یہ تو انہی کی جیتی ہوئی سیٹیں تھیں.#امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-17 04:02:50+00:00,1581858247203778562,@NazirLeghari تم جیسے خواجون کا گواہ ڈڈو #امپوڑٹڈ_حکومت_نامنظور,Bhegeykhan
2022-10-16 14:53:33+00:00,1581659616924299265,شکریہ بلور صاحب ۔پورے پاکستان کی ترجمانی کے لئے 👍 #امپوڑٹڈ_حکومت_نامنظور  #ہم_چھین_کے_لینگے_آزادی  #ByElection2022 https://t.co/O9a7EkuxSI,AyeshaSheikhjee
2022-10-15 22:19:40+00:00,1581409497649905664,"یہ پاکستان کا وزیر خارجہ ہے یا امریکی حکومت کی طرف سے ملازمت پر رکھا ہوا انٹرن ہے؟
جو اپنی وفاداری ثابت کرنے کے لیے بائیڈن کے غیر ذمہ دارانہ تبصروں کی وضاحت کر رہا 
پاکستان کی سب سے بڑی بیماری زرداری کی اولاد
 #امپوڑٹڈ_حکومت_نامنظور
#VoteForTeer https://t.co/pJZuYhZEWz",ShaziaAliQazi
2022-10-15 21:53:08+00:00,1581402823501434880,"گورا جانتا ہے کہ کس کی عزت کرنی ہے.... چوروں اور غداروں کی اس زمین پر کہیں بھی عزت نہیں ہوتی .... پاکستان میں عوام کو ڈنڈے سے ڈرا سکتے ہیں باہر نہیں ... وہ دن دور نہیں جب نفرت انگیز ریمارکس نعروں کا سامنا کریں گے۔
#امپوڑٹڈ_حکومت_نامنظور https://t.co/D7PRI7f5EU",ShaziaAliQazi
2022-10-15 17:50:59+00:00,1581341881274802176,"اس بے غیرت چور ڈاکو كی اولاد کو دھکے مر کر نکالو . . .اس کا باپ زرداری پاکستان كی سب سے بڑے بیماری ہے
بھٹو کے نام پر 15 سال سے پاکستان کو لوٹتے رہے اب ان کو جوتے، انڈے، لاتیں مارنے کا وقت ہے 
🤮🤮🤮
 #امپوڑٹڈ_حکومت_نامنظور
#VoteForTeer",ShaziaAliQazi
2022-10-15 17:40:09+00:00,1581339156802043904,ٹنڈ بائڈن نے پاکستان کے اٹیمی پروگرام کے بارے میں بکواس کی ہے اور بے شرم #امپوڑٹڈ_حکومت_نامنظور نے کوئی نوٹس نہیں لیا,wimax77777
2022-10-15 17:37:38+00:00,1581338522786545664,"صرف بے شرم کمینے چور ڈاکو  ہی اس شیر كے کھال میں  کتے کو ووٹ دے گے 🤢🤢🤢
 #امپوڑٹڈ_حکومت_نامنظور
#شیر_آ_رہا_ہے https://t.co/STnP5H1bB5",ShaziaAliQazi
2022-10-15 11:51:11+00:00,1581251336066465793,امریکی صدر کے بیان کے بعد۔شہباز شریف نے بٹوے سے جو بائیڈن کی تصویر نکالی۔غصے سے دیکھی۔شہباز شریف نے فوری طور رانا ثنااللہ کو کہا کہ امریکی صدر کو  فوری گرفتار کرے۔پھر دیکھا وہ تو امریکی صدر ہے۔ آنکھیں اشک بار ہوگئیں۔تصویر کو چوما اور واپس بٹوے میں رکھ لیا۔#امپوڑٹڈ_حکومت_نامنظور,AyeshaSheikhjee
2022-10-15 09:10:14+00:00,1581210830120493056,جو شخص اتنے بڑے بڑے ڈاکوؤں کو کلین چٹ دلوا رہا ہے سوچو وہ خود کتنا بڑا ڈاکو ھو گا اس کو إس بات کا اندازہ نہیں کل کو الله کے أگئے جواب دے بھی ھونا ہیں وہ یہ چیز بھول گیا ہیں کل کو مرنا بھی ہیں اور الله کو حساب دینا ہیں##امپوڑٹڈ_حکومت_نامنظور,Mohamme31028630
2022-10-14 17:12:15+00:00,1580969746916605953,"#آخری_حل_فائنل_کال

کھسریاں نوں نچواوے ""بغلول"" تے نچنا پیندا اے
جے مقدراں ولوں بن جاؤ ڈھول تے وجنا پیندا اے

🤣🤣🤣😂😂

#امپوڑٹڈ_حکومت_نامنظور https://t.co/gntkuz582U",SIB_Views
2022-10-13 14:57:53+00:00,1580573546379882496,"اپنی بے کار تمناؤں پہ شرمندہ ہوں
اپنی بے سود امیدوں پہ ندامت ہے مجھے #امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-13 14:57:34+00:00,1580573463945031686,"رزق ،ملبوس ، مکاں، سانس، مرض ،قرض،دوا
منقسم ہوگیا انسان انہی افکار کے بیچ . #امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-13 14:56:08+00:00,1580573105902059520,"وراثت سے طے نہ ہونگے سیاست کے فیصلے
اڑان طے کرے گی کہ آسمان کس کا ہے !#امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-13 14:12:58+00:00,1580562242827083776,"چور چوکیدار قاضی ایک ساتھ= ملک کی تباہی۔!
#امپوڑٹڈ_حکومت_نامنظور 
#وہ_کون_ہے 
#وہ_کون_تھا
#پاکستان_کا_کرپٹ_نظام",AWAISMEHMOODFSD
2022-10-13 06:52:20+00:00,1580451351573671937,"جب کتی چوروں سے مل جائے تو عوام کیا کریں
 #امپوڑٹڈ_حکومت_نامنظور https://t.co/ptwFEpPRXB",AbdulSattarUme6
2022-10-12 04:56:46+00:00,1580059883533062145,لندن فلیٹس ' سرے محل سوئٹزرلینڈ میں بینک بیلنس  دبئی میں حدے نگاہ بلڈنگز افشور کمپنیاں اور جزیرے ھئوئ نئ بن جاتے اسکے پیچھے دہشت گردی بم دھماکے قومی راز افشاں کرنے ملک میں عدم استحکام اور معصوم پاکستانیوں کے خون کی صورت ایندھن بنایا جاتا ہے  #امپوڑٹڈ_حکومت_نامنظور,MianAamir22
2022-10-11 17:25:42+00:00,1579885969943433218,"مجھ سے رشتہ بنا کے رکھیئے گا 
میں اداسیوں کو جذب کرتا ہوں #امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-11 15:47:12+00:00,1579861179543195649,"جہاں جلے گا وہیں روشنی  لٹائے گا 

کسی چراغ کا اپنا مکاں نہیں ہوتا #امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-11 15:47:00+00:00,1579861128997654528,"معلوم ہوا ہے کہ موجودہ کابینہ میں پچیس عدد وزیرِ بےمقصد بھی ہیں!
🤔#امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-10 19:41:10+00:00,1579557671057129472,"دست و پا ہیں سب کے شَل اک دستِ قاتل کے سِوا
رقص اب کوئی نہ ہوگا، رقصِ بِسمل کے سِوا
( سُرور بارہ بنکوی ) #امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-10 19:40:53+00:00,1579557599418404865,"یہ محبت کی کہانی نہیں مرتی لیکن 

لوگ کردار نبھاتے ہوئے مر جاتے ہیں
عباس تابش #امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-10 19:40:37+00:00,1579557535463649281,"محبت ثواب ہے تو ، پھر کام ہے زاہدوں کا ۔۔۔۔۔۔۔۔
اگر گناہ ہے تو ، ہم سے ہو گیا صاحب ۔۔۔۔۔۔۔۔۔۔

#امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-10 19:40:18+00:00,1579557456186703873,"سانوں جنتوں کڈھیا لالچاں
سانوں کہندے آدم زاد
اسیں قاتل سَکے خون دے
ساڈی پہلی کھیڈ فساد. #امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-10 19:40:05+00:00,1579557399551438848,ھوسِ زر اور لذتِ وجود چھوڑ دی جائے تو زندگی آسان ہو جاتی ہے ۔۔  #امپوڑٹڈ_حکومت_نامنظور,drsajanjua_dr
2022-10-10 17:45:06+00:00,1579528462406422529,"مسیح و خضر کی عمریں نثار ہوں اس پر
وہ ایک لمحہ جو یاروں کے درمیاں گزرے

مجید امجد #امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-10 17:44:52+00:00,1579528404176543744,"کوئی تو رکھے مصیبت میں ہاتھ کاندھے پر 
کوئی تو  ہو جو  مرے  ساتھ  دیر تک جاگے

بروزِ حشر، سبھی کو پڑی تھی بخشش کی
جو   ہم  اُٹھے تو  تری  سمت بے خبر بھاگے

 #امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-10 17:44:18+00:00,1579528261201457152,"یہ کوئی مسئلہ نہیں کہ کون دین دار ہے اور کون بے دین ، جسے بھوک لگتی ہے اسے غذا اور جسے سردی لگے ہے اسے لباس چاہئیے.  

#امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-10 17:43:55+00:00,1579528163830681600,ایک مخلص دعا اور تنقید کرنے والا اپ کا صدق دل سے خیر خواہ ہے. 😀#امپوڑٹڈ_حکومت_نامنظور,drsajanjua_dr
2022-10-10 17:30:38+00:00,1579524822815870976,"زندگی آ تیرے رخسار پہ بوسہ دے دوں

تو بھی کسی دن کسی رات بچھڑ جاے گی #امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-10 17:30:21+00:00,1579524751600791552,خود کو دیکھ کر اندازہ لگالینا چاہیے کہ معاشرہ کدھر جا رہا ہے #امپوڑٹڈ_حکومت_نامنظور,drsajanjua_dr
2022-10-10 17:30:04+00:00,1579524681224577025,"سوال کرنا جتنا مشکل ہوگا ، پھر مزید شدت سے سوالات پیدا ہوں گے ، مزید استفسار ہوگا ۔۔ سوال کو جواب ختم کرتا ہے ،  جواب نہ ملے تو سوال زندہ ہی رہتا ہے ۔۔

عقل مندی یہ ہے کہ سوالوں کے جواب دیجئیے یا یہ اعتراف کریں کہ ہم کو جواب نہیں معلوم ۔ یہ کوئی بات ہی نہیں #امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-10 17:28:30+00:00,1579524286058225664,"اگر آپ کاکروچ کو ماریں، تو آپ ہیرو ہیں اور اگر ایک خوبصورت تتلی کو ماریں تو آپ ولن ہیں، اخلاقیات بھی جمالیاتی معیار رکھتی ہیں۔ 

فریڈرک نطشے #امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-10 14:44:10+00:00,1579482931273535489,"آصف علی زرداری صاحب اس وقت 1.8 بیلین ڈالرز کے مالک ہیں
میں اگر ماہانہ 10 لاکھ تمام اخراجات کے علاوہ صرف بینک میں جمع کرو تو مجھے اتنی دولت اکٹھی کرنے میں 34 ہزار 7 سو 44 سال لگے لگ جائیں
سوال یہ ہے 
یہ ملک کا سودا کرنے والے لوگ!
#امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-09 17:38:39+00:00,1579164453203218432,"@AzmaBokhariPMLN آمین ثمہ آمین
#امپوڑٹڈ_حکومت_نامنظور",Gondal2oo5
2022-10-09 13:03:41+00:00,1579095253088620549,"@RehamKhan1 جب کیتی چوروں سے مل جائے تو ایسا ہی ہوتا ہے
#امپوڑٹڈ_حکومت_نامنظور",Muhamma21922269
2022-10-07 16:36:17+00:00,1578423982809677830,فاشزم  نہں چلے  گا ۔۔۔ #امپوڑٹڈ_حکومت_نامنظور  #آج_سازش_نہیں_چلے_گی #عمران_خان_ہماری_ریڈ_لاین_ہے,NaghmaAnis
2022-10-07 10:03:02+00:00,1578325015321538560,"راستے بند کئے دیتے ہو دیوانوں کے
ڈھیر لگ جائیں گے بستی میں گریبانوں کے
(قمر جلالوی)#امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-07 10:02:54+00:00,1578324983553540097,"دیوانے ذرا رقص جنوں تیز کئے جا
منطق سے خرد کی ابھی پرہیز کئے جا
(سجاد سید)#امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-07 10:02:47+00:00,1578324953052872712,"گاہے گاہے وہ چلے آتے ہیں دیوانے کے پاس
جیسے آتی ہیں بہاریں سج کے ویرانے کے پاس
(ستیہ پال جانباز) #امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-07 08:22:20+00:00,1578299673227366400,"ایک دیوانے کو آج آئے ہیں سمجھانے کئی
پہلے میں دیوانہ تھا اور اب ہیں دیوانے کئی
(نذیر بنارسی)#امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-07 08:16:23+00:00,1578298176947118080,"کوئی نالائقوں کو سمجھائے 
گرفتاریوں سے تحریکیں کمزور نہیں مضبوط ہوتی ہیں 
#PTI #امپوڑٹڈ_حکومت_نامنظور  #عمران_خان_ہماری_ریڈ_لائن",AyeshaSheikhjee
2022-10-07 05:52:40+00:00,1578262010202296322,"کچھ اور بتا چارہ گر اس درد کی تدبیر
دُکھتا ہے جگر  نام جو سُنتا ہوں دوا کا! 

حفیظ جونپوری #امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-06 19:03:53+00:00,1578098736957300738,"یہ منہ اور مسور کی دال۔
اپنے منہ میاں مٹھو بننے والا دیسی ولایتی بلاول 😂

#FinalCall
#امپوڑٹڈ_حکومت_نامنظور https://t.co/9ryEZ9Gxtc",alinawazkhann
2022-10-06 09:23:19+00:00,1577952634857836544,"غضب کی دھوپ تھی اپنائیت کے جنگل میں 
شجر بہت تھے مگر کوئی سایہ دار نہ تھا #امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-06 07:57:38+00:00,1577931072918196225,"گواہ چاہ رہے تھے وہ بے گناہی کا 
زباں سے کہہ نہ سکا کچھ، خدا گواہ کے بعد 
(کرشن بہاری نور) #امپوڑٹڈ_حکومت_نامنظور",drsajanjua_dr
2022-10-05 22:44:42+00:00,1577791919975006209,"پاسپورٹ ملتے ہی گئی 
#نانی_پھر_بھاگ_گئی 
#فسادن_لندن_کو_چلی 
#امپوڑٹڈ_حکومت_نامنظور https://t.co/tSlRgr17cv",nasirmahmood_ch
2022-10-05 18:05:17+00:00,1577721603433140247,"@anita_umair تیرے پہ چڑے گا تو خوشی سے مر جائے گی گشتی کہ خان چڑے گا
#امپوڑٹڈ_حکومت_نامنظور",Tanveer03229328
